"WorkID","Title","Year","YearInt","Printer","PlacePub","Genre","SubGenre","Citation","Composed","Notes"
5997,"The temple of nature; or, the origin of society: a poem, with philosophical notes. By Erasmus Darwin ","1803",1803,"Printed for J. Johnson ... by T. Bensley","London","Poetry","","","",""
5998,"Cottage-Pictures; or, The Poor: A Poem, with notes and illustrations, by Mr. Pratt ... Third edition, with five engravings, by Cardon, after Loutherbourg","1803",1803,"Printed for J. N. Longman and O. Rees ... Vernor and Hood ... J. Hatchard ... and T. Becket [etc.]","London","Poetry","","","3rd Edition",""
5999,"Infancy, or the management of children: a didactic poem, in six books. The sixth edition. To which are added poems not before published. By Hugh Downman.","1803",1803,"Printed by Trewman and Son; sold by them and Cadell and Davies, London","Exeter","Poetry","Didactic","","6th edition",""
6000,"Epistle to the Rev. Mr. Sellon, on his Weeping in an Address to Youth. [from Norbury Park, A Poem; With several others, written on various occasions.]","1803",1803,"","","Poetry","","","",""
6001,"Norbury Park. A Poem, Inscribed to W. Lock, Esq. [from Norbury Park, A Poem; With several others, written on various occasions.]","1803",1803,"","","Poetry","","","w. 1789",""
6002,"Addressed to Mrs. G. of the Priory, Cornwall. [from Poems, by Mrs. John Hunter. Second Edition]","1803",1803,"Printed for T. Payne ... by T. Bensley, [etc.]","London","Poetry","","","2nd edition",""
6003,"On Genius [from Infancy, or the management of children: a didactic poem, in six books. The sixth edition. To which are added poems not before published. By Hugh Downman.]","1803",1803,"Printed by Trewman and Son; sold by them and Cadell and Davies, London","Exeter","Poetry","","","6th edition",""
6004,"Clyde, A Poem ","1803",1803,"","","Poetry","","","",""
6005,"The Maid of Bristol, a Play, in Three Acts. As performed at the Theatre Royal in the Haymarket. By James Boaden. With the address to the patriotism of the British people, as an epilogue, written by George Colman, the younger","1803",1803,"Printed for Longman and Rees [etc.]<BR>","London","Drama","","","first performed: 24 Aug 1803.",""
6006,"The Enlargement of the Mind [from The Poetical Works of John Langhorne ... To which are prefixed, Memoirs of the Author by his Son the Rev. J. T. Langhorne ... In Two Volumes]","1804",1804,"Printed for J. Mawman [by] T. Gillet","London","Poetry","Epistle","","",""
6007,"The Triumph of Music; a Poem: in Six Cantos ... by William Hayley","1804",1804,"Printed by and for J. Seagrave; And Sold by T. Payne [etc.]","London","Poetry","","","",""
6008,"The British Theatre. A Prize-Poem at Bath-Easton [from The Wiccamical Chaplet, a selection of original poetry; comprising smaller poems, serious and comic; classical trifles; sonnets; inscriptions and epitaphs; songs and ballads; mock-heroics, epigrams, fragments, &c. &c. Edited by George Huddesford]","1804",1804,"Printed for Leigh, Sotheby and Son ... by T. Burton [etc.]","London","Poetry","","","",""
6009,"Ode Addressed to a Friend, On an Unexpected Separation [from The Wiccamical Chaplet, a selection of original poetry; comprising smaller poems, serious and comic; classical trifles; sonnets; inscriptions and epitaphs; songs and ballads; mock-heroics, epigrams, fragments, &c. &c. Edited by George Huddesford]","1804",1804,"Printed for Leigh, Sotheby and Son ... by T. Burton [etc.]","London","Poetry","Ode","","",""
6010,"The Triumph of Music; a Poem: in Six Cantos ... by William Hayley","1804",1804,"Printed by and for J. Seagrave; And Sold by T. Payne [etc.]","London","Poetry","Sonnet (Embedded)","","",""
6011,"To the Same, Fortune-telling with Cards [from The Wiccamical Chaplet, a selection of original poetry; comprising smaller poems, serious and comic; classical trifles; sonnets; inscriptions and epitaphs; songs and ballads; mock-heroics, epigrams, fragments, &c. &c. Edited by George Huddesford]","1804",1804,"Printed for Leigh, Sotheby and Son ... by T. Burton [etc.]","London","Poetry","Ode","","",""
6012,"Sonnet I. O Lady Fair, Whose Honour'd Name is Borne [from The Poetical Works of John Langhorne ... To which are prefixed, Memoirs of the Author by his Son the Rev. J. T. Langhorne ... In Two Volumes]","1804",1804,"Printed for J. Mawman [by] T. Gillet","London","Poetry","Sonnet","","",""
6013,"Owen of Carron. [from The Poetical Works of John Langhorne ... To which are prefixed, Memoirs of the Author by his Son the Rev. J. T. Langhorne ... In Two Volumes]","1804",1804,"Printed for J. Mawman [by] T. Gillet","London","Poetry","","","",""
6014,"Jerusalem, The Emanation of the Giant Albion","1804",1804,"Printed by W. Blake, Sth Molton St.","","Poetry","","","",""
6015,"Milton a Poem in Two Books","1804",1804,"","","Poetry","","","engraved in 1808; 1804 appears on title page",""
6016,"To George Colman Esq. Prefixed to the Correspondence of Theodosius and Constantia. [from The Poetical Works of John Langhorne ... To which are prefixed, Memoirs of the Author by his Son the Rev. J. T. Langhorne ... In Two Volumes]","1804",1804,"Printed for J. Mawman [by] T. Gillet","London","Poetry","","","",""
6017,"Molly MacBrawn; Or, the Hibernian Venus with Half a Pair of Eyes, A Song [from Scripscrapologia; or, Collins's Doggerel Dish Of All Sorts. Consisting of Songs Adapted to familiar Tunes, And which may be sung without the Chaunterpipe of an Italian Warbler, or the ravishing Accompaniments of Tweedle-Dum or Tweedle-Dee. Particularly those which have been most applauded in the author's once popular performance, call'd, The Brush. The Gallimaufry garnished with a variety of comic tales, quaint epigrams, whimsical epitaphs, &c. &c]","1804",1804,"Publish'd by the Author Himself, and Printed by M. Swinney","Birmingham","Poetry","Song","","",""
6018,"Hymn to the Eternal Providence [from The Poetical Works of John Langhorne ... To which are prefixed, Memoirs of the Author by his Son the Rev. J. T. Langhorne ... In Two Volumes]","1804",1804,"Printed for J. Mawman [by] T. Gillet","London","Poetry","","","",""
6019,"The Hunter of The Alps, A Drama, Interspersed with Music. By Mr. Dimond, Jun ... As performed at the Theatre Royal, Haymarket. With Distinguished Success","1804",1804,"Printed and Published by Barker and Son [etc.]","London","Drama","Melodrama","","first performed: 3 Jul 1804.",""
6020,"A Serious Farewell to a Year of Troubles. [from Scripscrapologia; or, Collins's Doggerel Dish Of All Sorts. Consisting of Songs Adapted to familiar Tunes, And which may be sung without the Chaunterpipe of an Italian Warbler, or the ravishing Accompaniments of Tweedle-Dum or Tweedle-Dee. Particularly those which have been most applauded in the author's once popular performance, call'd, The Brush. The Gallimaufry garnished with a variety of comic tales, quaint epigrams, whimsical epitaphs, &c. &c]","1804",1804,"Publish'd by the Author Himself, and Printed by M. Swinney","Birmingham","Poetry","","","",""
6021,"[A Cure for Poetry]","1805",1805,"","","Poetry","","Lonsdale, R. Ed. <u>Eighteenth Century Women Poets</u>. Oxford: Oxford University Press, 1989.","wr. by 1741",""
6022,"Love's Trials; or, the Triumph of Constancy: A Comic Opera","1805",1805,"Printed for Richard Phillips [etc.]","London","Drama","Comic Opera","","",""
6023,"The Poet's Cottage to Dr. Mavor, Who Zealously Enforced the Expediency of Raising a Fund, to Secure the Comforts of the Author for the Decline of Life [from Harvest-Home: Consisting of Supplementary Gleanings, Original Dramas and Poems, Contributions of Literary Friends, and Select Re-publications, Including Sympathy, a Poem, Revised, Corrected, and Enlarged. From the Eighth edition]","1805",1805,"Printed for Richard Phillips","London","Poetry","","","8th edition",""
6024,"Hail Fellow! Well Met! in five acts; as it was for some years performed with universal applause, on the continent [from <BR>Harvest-Home: Consisting of supplementary gleanings, original dramas and poems, contributions of literary friends, and select re-publications, including Sympathy, a Poem, revised, corrected, and enlarged. From the eighth edition. In three volumes. By Mr. Pratt]","1805",1805,"Printed for Richard Phillips [etc.]","London","Drama","","","",""
6025,"The Serpents. Ballad the Thirteenth. [from Ballads","1805",1805,"","","Poetry","","","",""
6026,"Monody to the memory of the Rev. Dr Charles Nisbet, many years First Minister of Montrose, and late President of the College of Carlisle, in Pennsylvania","1805",1805,"Printed by James Ballantyne for Archibald Constable and Co.","Edinburgh","Poetry","","","",""
6027,"The Blind Bargain: or, Hear It Out; a comedy, in five acts. As performed at the Theatre-Royal, Covent-Garden. By Frederick Reynolds","1805",1805,"Printed for Longman, Hurst, Rees and Orme [etc.]","London","Drama","Comedy","","first performed: 24 Oct 1804",""
6028,"To the Same, With a Needle-Case, Sent from Bath. [from Harvest-Home: Consisting of Supplementary Gleanings, Original Dramas and Poems, Contributions of Literary Friends, and Select Re-publications, Including Sympathy, a Poem, Revised, Corrected, and Enlarged. From the Eighth edition]","1805",1805,"Printed for Richard Phillips","London","Poetry","","","8th edition",""
6029,"The Philosopher's Stone. To Eliza Bree. [from Harvest-Home: Consisting of Supplementary Gleanings, Original Dramas and Poems, Contributions of Literary Friends, and Select Re-publications, Including Sympathy, a Poem, Revised, Corrected, and Enlarged. From the Eighth edition]","1805",1805,"Printed for Richard Phillips","London","Poetry","","","8th edition",""
6030,"To Mrs. Vancouver. [from Harvest-Home: Consisting of Supplementary Gleanings, Original Dramas and Poems, Contributions of Literary Friends, and Select Re-publications, Including Sympathy, a Poem, Revised, Corrected, and Enlarged. From the Eighth edition]","1805",1805,"Printed for Richard Phillips","London","Poetry","","","8th edition",""
6031,"Questions to Cupid, Respecting henry Horribow. [from Harvest-Home: Consisting of Supplementary Gleanings, Original Dramas and Poems, Contributions of Literary Friends, and Select Re-publications, Including Sympathy, a Poem, Revised, Corrected, and Enlarged. From the Eighth edition]","1805",1805,"Printed for Richard Phillips","London","Poetry","","","8th edition",""
6032,"John Bull; or the Englishman's Fireside: a comedy, in five acts. First performed at the Theatre-Royal, Covent-Garden, on the 5th of March 1803. By George Colman, the Younger","1805",1805,"Printed for Longman, Hurst, Rees, and Orme [etc.]<BR>","London","Drama","Comedy","","first performed 1803",""
6033,"The Hunter: A Poem in Ten Cantos [from the Poems of Ossian]","1805",1805,"","","Poetry","Epic; ""Translation"" ","","",""
6034,"Invocation to Fortune. Presented to a Young Lady, with a Share in a Lottery-Ticket. [from Harvest-Home: Consisting of Supplementary Gleanings, Original Dramas and Poems, Contributions of Literary Friends, and Select Re-publications, Including Sympathy, a Poem, Revised, Corrected, and Enlarged. From the Eighth edition]","1805",1805,"Printed for Richard Phillips","London","Poetry","","","8th edition",""
6035,"A Poetical Epistle to Dr. Bree, of Birmingham, from the Author at Bath; Containing a Parallel Between Those Towns. [from Harvest-Home: Consisting of Supplementary Gleanings, Original Dramas and Poems, Contributions of Literary Friends, and Select Re-publications, Including Sympathy, a Poem, Revised, Corrected, and Enlarged. From the Eighth edition]","1805",1805,"Printed for Richard Phillips","London","Poetry","","","8th edition",""
6036,"The Delinquent: or, Seeing Company: A comedy, in five acts. As performed at the Theatre-Royal, Covent-Garden. By Frederick Reynolds<BR>","1805",1805,"Printed for Longman, Hurst, Rees, and Orme [etc.]","London","Drama","Comedy","","first performed: 14 Nov 1805",""
6037,"Cloddy's Courtship in Thick-Puddle-Dale. [from Collection of comic songs, Written, Compil'd, Etch'd, and Engrav'd, by J. Robertson; and sung by him at the theatres Nottingham, Derby, Stamford, Halifax, Chesterfield, and Redford]","1805",1805,"Printed and sold by G. Robertson","Peterborough","Poetry","","","",""
6038,"Les champignons du diable; or, Imperial mushrooms: A mock-heroic poem, in five cantos: Including a Conference between the Pope and the Devil, on his Holiness's visit to Paris: illustrated with notes. By the editor of ""Salmagundi,"" and ""The Wiccamical Chaplet,"" &c. &c.","1805",1805,"Printed for J. Ginger [etc.]","London","Poetry","","","",""
6039,"The Modern Hercules. To John Vancouver, Esq. On his Presenting the Author with a Golden Pen. [from Harvest-Home: Consisting of Supplementary Gleanings, Original Dramas and Poems, Contributions of Literary Friends, and Select Re-publications, Including Sympathy, a Poem, Revised, Corrected, and Enlarged. From the Eighth edition]","1805",1805,"Printed for Richard Phillips","London","Poetry","","","8th edition",""
6040,"A Soliloquy, Pencilled while on an Excursion to Hampton-Court, June 14, 1804. [from Harvest-Home: Consisting of Supplementary Gleanings, Original Dramas and Poems, Contributions of Literary Friends, and Select Re-publications, Including Sympathy, a Poem, Revised, Corrected, and Enlarged. From the Eighth edition]","1805",1805,"Printed for Richard Phillips","London","Poetry","","","8th edition",""
6041,"Verse to the Memory of Joseph Warton, D. D. Late Head Master of Winchester-College. [from Harvest-Home: Consisting of Supplementary Gleanings, Original Dramas and Poems, Contributions of Literary Friends, and Select Re-publications, Including Sympathy, a Poem, Revised, Corrected, and Enlarged. From the Eighth edition]","1805",1805,"Printed for Richard Phillips","London","Poetry","","","8th edition",""
6042,"History of the Rise, Progress and Termination of the American Revolution. Interspersed with Biographical, Political and Moral Observations","1805",1805,"","","Prose","History","Warren, Mercy Otis. History of the Rise, Progress and Termination of the American Revolution. Interspersed with Biographical, Political and Moral Observations. 1805. Ed. Lester D. Cohen. 2 vols. Indianapolis, Ind.: Liberty Fund, 1994.","",""
6043,"To a Friend, on Receiving a Pair of Spectacles. [from Harvest-Home: Consisting of Supplementary Gleanings, Original Dramas and Poems, Contributions of Literary Friends, and Select Re-publications, Including Sympathy, a Poem, Revised, Corrected, and Enlarged. From the Eighth edition]","1805",1805,"Printed for Richard Phillips","London","Poetry","","","8th edition",""
